top_n,embedding_index,source_csv_row,true_label,pred_label,outer_fold,max_logit_level_score,uncalibrated_confidence_clipped_score,platt_confidence,correct,top_prompt_id_for_pred_class,top_prompt_class,top_prompt_text
15,281,281,submerged_aquatic_vegetation,submerged_aquatic_vegetation,3,0.21304957568645477,0.21304957568645477,0.7136835660060413,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,282,282,submerged_aquatic_vegetation,submerged_aquatic_vegetation,4,0.22114677727222443,0.22114677727222443,0.699084485,1,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,283,283,submerged_aquatic_vegetation,submerged_aquatic_vegetation,1,0.2182023525238037,0.2182023525238037,0.6919147038867468,1,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
15,284,284,submerged_aquatic_vegetation,submerged_aquatic_vegetation,5,0.24014776945114136,0.24014776945114136,0.6991164618949648,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,285,285,submerged_aquatic_vegetation,submerged_aquatic_vegetation,3,0.21146488189697266,0.21146488189697266,0.713701457,1,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
15,286,286,submerged_aquatic_vegetation,submerged_aquatic_vegetation,3,0.21351847052574158,0.21351847052574158,0.7136782720711451,1,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
15,287,287,submerged_aquatic_vegetation,submerged_aquatic_vegetation,2,0.22803404927253723,0.22803404927253723,0.6669410884893207,1,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,288,288,submerged_aquatic_vegetation,submerged_aquatic_vegetation,4,0.19134797155857086,0.19134797155857086,0.6995216894029006,1,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
15,289,289,submerged_aquatic_vegetation,submerged_aquatic_vegetation,3,0.21417102217674255,0.21417102217674255,0.7136709045093681,1,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,290,290,submerged_aquatic_vegetation,submerged_aquatic_vegetation,4,0.18658319115638733,0.18658319115638733,0.6995915640766224,1,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,291,291,submerged_aquatic_vegetation,submerged_aquatic_vegetation,1,0.22217196226119995,0.22217196226119995,0.6918769049386045,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,292,292,submerged_aquatic_vegetation,submerged_aquatic_vegetation,5,0.20748013257980347,0.20748013257980347,0.6992831372256428,1,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,293,293,submerged_aquatic_vegetation,submerged_aquatic_vegetation,4,0.21361958980560303,0.21361958980560303,0.6991949570993126,1,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,294,294,submerged_aquatic_vegetation,emergent_vegetation,3,0.19001203775405884,0.19001203775405884,0.7139435931196582,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
15,295,295,submerged_aquatic_vegetation,submerged_aquatic_vegetation,1,0.21141085028648376,0.21141085028648376,0.6919793671601399,1,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
15,296,296,submerged_aquatic_vegetation,submerged_aquatic_vegetation,5,0.23854996263980865,0.23854996263980865,0.6991246153760873,1,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,297,297,submerged_aquatic_vegetation,submerged_aquatic_vegetation,1,0.21758213639259338,0.21758213639259338,0.6919206094030552,1,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,298,298,submerged_aquatic_vegetation,turbid,5,0.18863916397094727,0.18863916397094727,0.6993792428264319,0,15,turbid,"turbid water (sensor: both, environment: any, ablation: simple)"
15,299,299,submerged_aquatic_vegetation,submerged_aquatic_vegetation,2,0.19940248131752014,0.19940248131752014,0.6666370319182443,1,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,300,300,submerged_aquatic_vegetation,submerged_aquatic_vegetation,2,0.21295985579490662,0.21295985579490662,0.6667810234792693,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,301,301,submerged_aquatic_vegetation,submerged_aquatic_vegetation,2,0.21470309793949127,0.21470309793949127,0.6667995360276159,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,302,302,submerged_aquatic_vegetation,submerged_aquatic_vegetation,2,0.22493054,0.22493054,0.6669081370841904,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,303,303,submerged_aquatic_vegetation,deep_water,2,0.1991444081068039,0.1991444081068039,0.6666342906459685,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
15,304,304,submerged_aquatic_vegetation,submerged_aquatic_vegetation,1,0.20691460371017456,0.20691460371017456,0.6920221726943568,1,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,305,305,submerged_aquatic_vegetation,submerged_aquatic_vegetation,4,0.21041838824748993,0.21041838824748993,0.6992419322839709,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,306,306,submerged_aquatic_vegetation,submerged_aquatic_vegetation,1,0.2194867730140686,0.2194867730140686,0.6919024738114307,1,61,submerged_aquatic_vegetation,"brownish submerged vegetation visible through clear water (sensor: both, environment: any, ablation: hydrology)"
15,307,307,submerged_aquatic_vegetation,submerged_aquatic_vegetation,2,0.20874013006687164,0.20874013006687164,0.6667362095158126,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,308,308,submerged_aquatic_vegetation,submerged_aquatic_vegetation,5,0.2206287384033203,0.2206287384033203,0.6992160573351222,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,309,309,submerged_aquatic_vegetation,submerged_aquatic_vegetation,1,0.20602530241012573,0.20602530241012573,0.6920306387022357,1,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,310,310,submerged_aquatic_vegetation,submerged_aquatic_vegetation,5,0.214521587,0.214521587,0.6992472150870025,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,311,311,submerged_aquatic_vegetation,submerged_aquatic_vegetation,5,0.22606037557125092,0.22606037557125092,0.6991883444086072,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,312,312,submerged_aquatic_vegetation,submerged_aquatic_vegetation,2,0.21402046084403992,0.21402046084403992,0.6667922867505033,1,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,313,313,submerged_aquatic_vegetation,submerged_aquatic_vegetation,2,0.21839243173599243,0.21839243173599243,0.6668387136096355,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,314,314,submerged_aquatic_vegetation,submerged_aquatic_vegetation,4,0.21069970726966858,0.21069970726966858,0.6992378043100189,1,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,315,315,submerged_aquatic_vegetation,deep_water,1,0.1809542179107666,0.1809542179107666,0.6922692583053791,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
15,316,316,submerged_aquatic_vegetation,submerged_aquatic_vegetation,5,0.21442067623138428,0.21442067623138428,0.6992477299023094,1,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
15,317,317,submerged_aquatic_vegetation,submerged_aquatic_vegetation,5,0.20595872402191162,0.20595872402191162,0.6992908984045741,1,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
15,318,318,submerged_aquatic_vegetation,deep_water,3,0.2058877944946289,0.2058877944946289,0.713764417,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
15,319,319,submerged_aquatic_vegetation,deep_water,2,0.20976725220680237,0.20976725220680237,0.6667471179464303,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
15,320,320,submerged_aquatic_vegetation,deep_water,5,0.19177678227424622,0.19177678227424622,0.6993632394138714,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
15,321,321,submerged_aquatic_vegetation,submerged_aquatic_vegetation,1,0.21764947474002838,0.21764947474002838,0.6919199682300767,1,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
15,322,322,submerged_aquatic_vegetation,submerged_aquatic_vegetation,5,0.19831326603889465,0.19831326603889465,0.6993298985385603,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,323,323,submerged_aquatic_vegetation,emergent_vegetation,4,0.20451880991458893,0.20451880991458893,0.6993284931313256,0,54,emergent_vegetation,"emergent vegetation along a coastal fringe (sensor: both, environment: coast, ablation: hydrology)"
15,324,324,submerged_aquatic_vegetation,submerged_aquatic_vegetation,2,0.22594715654850006,0.22594715654850006,0.6669189311578074,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,325,325,submerged_aquatic_vegetation,deep_water,3,0.21666935086250305,0.21666935086250305,0.7136426963581897,0,10,deep_water,"deep water near a shoreline with vegetation (sensor: aerial, environment: coast, ablation: context)"
15,326,326,submerged_aquatic_vegetation,submerged_aquatic_vegetation,4,0.19194355607032776,0.19194355607032776,0.6995129546080355,1,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
15,327,327,submerged_aquatic_vegetation,submerged_aquatic_vegetation,4,0.2264776974916458,0.2264776974916458,0.699006232,1,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
15,328,328,submerged_aquatic_vegetation,submerged_aquatic_vegetation,2,0.2180836796760559,0.2180836796760559,0.6668354350141601,1,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
15,329,329,submerged_aquatic_vegetation,deep_water,4,0.19487711787223816,0.19487711787223816,0.6994699291114167,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
15,330,330,submerged_aquatic_vegetation,submerged_aquatic_vegetation,3,0.18056318163871765,0.18056318163871765,0.7140502024135481,1,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,331,331,submerged_aquatic_vegetation,submerged_aquatic_vegetation,5,0.2074749767780304,0.2074749767780304,0.6992831635271864,1,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,332,332,submerged_aquatic_vegetation,submerged_aquatic_vegetation,3,0.20262008905410767,0.20262008905410767,0.7138013022522568,1,72,submerged_aquatic_vegetation,"submerged vegetation with boats casting shadows (sensor: aerial, environment: coast, ablation: context)"
15,333,333,submerged_aquatic_vegetation,submerged_aquatic_vegetation,3,0.21800467371940613,0.21800467371940613,0.7136276188009986,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,334,334,submerged_aquatic_vegetation,submerged_aquatic_vegetation,3,0.2014462649822235,0.2014462649822235,0.7138145514854753,1,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
15,335,335,submerged_aquatic_vegetation,deep_water,1,0.2017558515071869,0.2017558515071869,0.6920712814017634,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
15,336,336,submerged_aquatic_vegetation,rocky_bed,4,0.2200821042060852,0.2200821042060852,0.6991001119058301,0,39,rocky_bed,"a coastal rocky bottom visible through clear water (sensor: both, environment: coast, ablation: hydrology)"
15,337,337,submerged_aquatic_vegetation,submerged_aquatic_vegetation,1,0.22207826375961304,0.22207826375961304,0.6918777971730304,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,338,338,submerged_aquatic_vegetation,submerged_aquatic_vegetation,4,0.22751805186271667,0.22751805186271667,0.6989909593329061,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,339,339,submerged_aquatic_vegetation,submerged_aquatic_vegetation,5,0.2128085196018219,0.2128085196018219,0.6992559545636883,1,63,submerged_aquatic_vegetation,"submerged vegetation carpets on the lake bottom (sensor: both, environment: any, ablation: hydrology)"
15,340,340,submerged_aquatic_vegetation,submerged_aquatic_vegetation,3,0.21916791796684265,0.21916791796684265,0.7136144838510241,1,69,submerged_aquatic_vegetation,"submerged vegetation in a clear coastal bay (sensor: both, environment: coast, ablation: hydrology)"
